relevance_score,query_id,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136
0,511,1,0,0,0,1,0.25,0,0,0,0.25,154,0,3,12,169,12.080756,30.941505,26.728045,28.913322,12.063706,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,1,0,0,0,1,3,0,0,0,3,0.025974,0,0,0,0.023669,0,0,0,0,0,0.025974,0,0,0,0.023669,0.006494,0,0,0,0.005917,0.000126,0,0,0,0.000105,7.187828,0,0,0,7.177331,0,0,0,0,0,7.187828,0,0,0,7.177331,1.796957,0,0,0,1.794333,9.687164,0,0,0,9.658889,0,0,0,0,0,0.251412,0,0,0,0.251259,5.166055,0,0,0,5.13039,-34.919513,-32.194394,-31.837103,-34.966656,-34.962965,-34.527719,-34.824445,-34.214735,-36.78307,-34.553153,-38.930394,-36.946519,-36.816314,-39.539669,-39.026196,7,77,1,0,4443,53795,33,18,0,0,0
2,511,4,3,3,3,4,1,0.75,0.75,0.75,1,1023,5,6,12,1046,12.080756,30.941505,26.728045,28.913322,12.063706,73,3,3,3,82,16,0,0,0,17,24,1,1,1,27,18.25,0.75,0.75,0.75,20.5,11.1875,0.1875,0.1875,0.1875,14.75,0.071359,0.6,0.5,0.25,0.078394,0.01564,0,0,0,0.016252,0.02346,0.2,0.166667,0.083333,0.025813,0.01784,0.15,0.125,0.0625,0.019598,1.10E-05,0.0075,0.005208,0.001302,1.30E-05,195.141166,24.934127,22.345082,23.605601,225.593045,0.156319,0,0,0,-0.096863,101.503512,11.309972,10.408632,10.609088,120.473243,48.785291,6.233532,5.586271,5.9014,56.398261,1419.184047,17.555855,14.332237,16.233363,2075.815754,1,0,0,0,1,0.99892,0.928463,0.950868,0.937354,0.998946,35.738917,20.223185,25.149766,19.231404,36.457029,-16.276329,-15.700737,-15.566245,-18.77547,-15.890064,-20.210754,-28.063201,-27.637223,-28.927298,-19.803165,-16.5691,-14.371337,-14.233309,-17.457945,-16.197813,5,70,12,16,840,53795,7,10,0,0,0
0,511,4,3,3,3,4,1,0.75,0.75,0.75,1,785,8,9,15,817,12.080756,30.941505,26.728045,28.913322,12.063706,76,3,3,3,85,16,0,0,0,19,25,1,1,1,28,19,0.75,0.75,0.75,21.25,13.5,0.1875,0.1875,0.1875,15.1875,0.096815,0.375,0.333333,0.2,0.104039,0.020382,0,0,0,0.023256,0.031847,0.125,0.111111,0.066667,0.034272,0.024204,0.09375,0.083333,0.05,0.02601,2.20E-05,0.00293,0.002315,0.000833,2.30E-05,198.741593,24.934127,22.345082,23.605601,229.178123,0.162833,0,0,0,-0.100451,101.503512,11.309972,10.408632,10.609088,120.473243,49.685398,6.233532,5.586271,5.9014,57.294531,1388.673407,17.555855,14.332237,16.233363,2031.86989,1,0,0,0,1,0.997827,0.928463,0.950868,0.937354,0.999123,36.913405,14.533992,19.978877,16.54014,37.458339,-15.075228,-17.098011,-16.773815,-19.436559,-14.763099,-19.745218,-28.069181,-27.6432,-28.933258,-19.356069,-15.362677,-15.780726,-15.449276,-18.126964,-15.066156,5,85,6,19,770,53795,8,12,0,0,0
2,511,4,3,3,3,4,1,0.75,0.75,0.75,1,770,3,4,10,787,12.080756,30.941505,26.728045,28.913322,12.063706,71,3,3,3,80,14,0,0,0,17,25,1,1,1,28,17.75,0.75,0.75,0.75,20,20.1875,0.1875,0.1875,0.1875,21.5,0.092208,1,0.75,0.3,0.101652,0.018182,0,0,0,0.021601,0.032468,0.333333,0.25,0.1,0.035578,0.023052,0.25,0.1875,0.075,0.025413,3.40E-05,0.020833,0.011719,0.001875,3.50E-05,176.390064,24.934127,22.345082,23.605601,206.837869,0.162833,0,0,0,-0.100451,88.815573,11.309972,10.408632,10.609088,107.791849,44.097516,6.233532,5.586271,5.9014,51.709467,1047.098615,17.555855,14.332237,16.233363,1608.874115,1,0,0,0,1,0.995485,0.928463,0.950868,0.937354,0.9983,36.387021,27.364142,30.394127,21.571334,37.139377,-15.332939,-14.176834,-14.355769,-18.234104,-14.899835,-20.040647,-28.059209,-27.633233,-28.92332,-19.585868,-15.606698,-12.839274,-13.017199,-16.911254,-15.193303,5,57,13,16,5395,53627,4,9,0,0,0
0,511,3,0,2,1,3,0.75,0,0.5,0.25,0.75,359,0,27,14,400,12.080756,30.941505,26.728045,28.913322,12.063706,15,0,3,1,19,0,0,0,0,0,6,0,2,1,9,3.75,0,0.75,0.25,4.75,5.1875,0,0.6875,0.1875,10.1875,0.041783,0,0.111111,0.071429,0.0475,0,0,0,0,0,0.016713,0,0.074074,0.071429,0.0225,0.010446,0,0.027778,0.017857,0.011875,4.00E-05,0,0.000943,0.000957,6.40E-05,45.284212,0,25.200227,10.609088,66.019999,0,0,0,0,-0.017938,38.063817,0,20.817265,10.609088,57.066273,11.321053,0,6.300057,2.652272,16.505,246.963787,0,73.451502,21.103639,561.847633,0,0,0,0,0,0.856426,0,0.781279,0.69567,0.852434,22.805957,0,9.232269,7.797375,24.001909,-24.007837,-32.194394,-24.392609,-30.009929,-23.703502,-27.576932,-34.824445,-28.800844,-32.257313,-27.055888,-25.378863,-36.946519,-26.540394,-34.286675,-25.06319,4,73,11,4,207,56721,6,64,0,0,0
0,511,2,0,1,2,3,0.5,0,0.25,0.5,0.75,759,0,32,10,801,12.080756,30.941505,26.728045,28.913322,12.063706,7,0,1,2,10,0,0,0,0,0,4,0,1,1,5,1.75,0,0.25,0.5,2.5,3.1875,0,0.1875,0.25,4.25,0.009223,0,0.03125,0.2,0.012484,0,0,0,0,0,0.00527,0,0.03125,0.1,0.006242,0.002306,0,0.007813,0.05,0.003121,6.00E-06,0,0.000183,0.0025,7.00E-06,19.057962,0,10.408632,19.00894,35.621399,0,0,0,0,-0.01435,19.031909,0,10.408632,10.609088,31.703485,4.76449,0,2.602158,4.752235,8.90535,67.853186,0,20.31368,23.193827,175.838215,0,0,0,0,0,0.822375,0,0.733134,0.887342,0.879195,12.529907,0,3.612326,17.3708,19.102793,-30.912354,-32.194394,-29.709165,-21.832314,-27.087242,-30.491729,-34.824445,-29.727918,-29.27013,-27.605959,-32.923037,-36.946519,-32.55087,-23.527571,-27.051088,5,53,10,0,271,43705,1,4,0,0,0
2,511,4,0,4,3,4,1,0,1,0.75,1,355,0,19,12,386,12.080756,30.941505,26.728045,28.913322,12.063706,20,0,4,3,27,4,0,1,0,5,8,0,1,1,10,5,0,1,0.75,6.75,3,0,0,0.1875,3.6875,0.056338,0,0.210526,0.25,0.069948,0.011268,0,0.052632,0,0.012953,0.022535,0,0.052632,0.083333,0.025907,0.014085,0,0.052632,0.0625,0.017487,2.40E-05,0,0,0.001302,2.50E-05,48.349079,0,26.728045,23.605601,70.573552,0.052106,0,4.382963,0,-0.035875,25.375878,0,10.408632,10.609088,38.044182,12.08727,0,6.682011,5.9014,17.643388,89.682521,0,5.691972,16.233363,209.838091,1,0,1,0,1,0.99609,0,1,0.937354,0.997353,31.601797,0,14.179704,19.231404,34.022586,-17.831199,-32.194394,-16.455123,-18.865277,-16.729255,-23.994173,-34.824445,-27.434743,-28.927298,-22.931391,-17.651193,-36.946519,-12.192383,-17.457945,-16.731603,4,63,14,4,271,56721,3,59,0,0,0
1,511,4,0,1,1,4,1,0,0.25,0.25,1,1337,0,10,12,1359,12.080756,30.941505,26.728045,28.913322,12.063706,85,0,2,1,88,3,0,0,0,3,73,0,2,1,73,21.25,0,0.5,0.25,22,894.1875,0,0.75,0.1875,873,0.063575,0,0.2,0.083333,0.064753,0.002244,0,0,0,0.002208,0.0546,0,0.2,0.083333,0.053716,0.015894,0,0.05,0.020833,0.016188,0.0005,0,0.0075,0.001302,0.000473,42.089071,0,8.765926,5.307721,46.705987,0.475471,0,0,0,-0.261889,19.031909,0,8.765926,5.307721,19.022091,10.522268,0,2.191481,1.32693,11.676497,43.762977,0,14.407772,5.282231,54.125129,1,0,0,0,1,0.51282,0,0.309598,0.34838,0.526616,19.989902,0,5.919718,4.324182,20.571198,-21.118594,-32.194394,-31.611767,-34.966656,-20.747825,-23.885401,-34.824445,-34.040937,-36.781083,-23.559163,-20.912102,-36.946519,-36.816314,-39.459696,-20.576132,5,49,148061,7,3753,60464,3,4,0,0,0
1,511,4,3,3,0,4,1,0.75,0.75,0,1,550,4,15,9,578,12.080756,30.941505,26.728045,28.913322,12.063706,72,3,9,0,84,6,0,0,0,6,22,1,3,0,26,18,0.75,2.25,0,21,48,0.1875,1.6875,0,75,0.130909,0.75,0.6,0,0.145329,0.010909,0,0,0,0.010381,0.04,0.25,0.2,0,0.044983,0.032727,0.1875,0.15,0,0.036332,0.000159,0.011719,0.0075,0,0.000224,237.025328,24.934127,67.035247,0,277.769698,0.143293,0,0,0,-0.093276,139.567329,11.309972,31.225897,0,164.858122,59.256332,6.233532,16.758812,0,69.442424,3259.502051,17.555855,128.990136,0,4614.474525,1,0,0,0,1,0.983227,0.928463,0.950868,0,0.981212,38.067687,23.257877,31.182474,0,38.344678,-14.352508,-15.035585,-12.981725,-34.966656,-14.037653,-19.896019,-28.061205,-25.125718,-36.78307,-19.470281,-14.582205,-13.702113,-13.686487,-39.539669,-14.280211,4,55,1643,7,1653,56959,8,9,0,1,4.2
0,511,4,0,3,0,4,1,0,0.75,0,1,376,0,10,7,393,12.080756,30.941505,26.728045,28.913322,12.063706,28,0,3,0,31,6,0,0,0,7,8,0,1,0,9,7,0,0.75,0,7.75,1,0,0.1875,0,0.6875,0.074468,0,0.3,0,0.07888,0.015957,0,0,0,0.017812,0.021277,0,0.1,0,0.022901,0.018617,0,0.075,0,0.01972,7.00E-06,0,0.001875,0,4.00E-06,76.091479,0,22.345082,0,86.233098,0.052106,0,0,0,-0.032288,38.063817,0,10.408632,0,44.384879,19.02287,0,5.586271,0,21.558275,191.248332,0,14.332237,0,268.67755,1,0,0,0,1,0.99651,0,0.950868,0,0.999116,34.524827,0,18.697454,0,35.206431,-16.333477,-32.194394,-17.086969,-34.966656,-16.043053,-22.65259,-34.824445,-27.645191,-36.78307,-22.307151,-16.378974,-36.946519,-15.765215,-39.539669,-16.130832,2,32,0,0,268,44537,21,7,0,0,0
2,511,4,3,3,3,4,1,0.75,0.75,0.75,1,806,4,6,12,828,12.080756,30.941505,26.728045,28.913322,12.063706,67,3,3,3,76,12,0,0,0,15,26,1,1,1,29,16.75,0.75,0.75,0.75,19,32.6875,0.1875,0.1875,0.1875,34,0.083127,0.75,0.5,0.25,0.091787,0.014888,0,0,0,0.018116,0.032258,0.25,0.166667,0.083333,0.035024,0.020782,0.1875,0.125,0.0625,0.022947,5.00E-05,0.011719,0.005208,0.001302,5.00E-05,154.045048,24.934127,22.345082,23.605601,184.494027,0.169346,0,0,0,-0.104038,76.127634,11.309972,10.408632,10.609088,95.110455,38.511262,6.233532,5.586271,5.9014,46.123507,755.998475,17.555855,14.332237,16.233363,1236.519478,1,0,0,0,1,0.990505,0.928463,0.950868,0.937354,0.996243,35.424501,23.257877,25.149766,19.231404,36.400455,-15.855566,-15.035585,-15.566245,-18.77547,-15.383285,-20.421047,-28.061205,-27.637223,-28.927298,-19.918123,-16.11528,-13.702113,-14.233309,-17.457945,-15.668318,5,72,10,14,6955,53510,3,8,0,0,0
0,511,4,0,3,0,4,1,0,0.75,0,1,354,0,8,7,369,12.080756,30.941505,26.728045,28.913322,12.063706,22,0,3,0,25,1,0,0,0,1,8,0,1,0,9,5.5,0,0.75,0,6.25,7.25,0,0.1875,0,9.6875,0.062147,0,0.375,0,0.067751,0.002825,0,0,0,0.00271,0.022599,0,0.125,0,0.02439,0.015537,0,0.09375,0,0.016938,5.80E-05,0,0.00293,0,7.10E-05,80.121009,0,22.345082,0,90.293602,0.03908,0,0,0,-0.025113,50.751756,0,10.408632,0,57.066273,20.030252,0,5.586271,0,22.573401,433.051323,0,14.332237,0,552.789692,1,0,0,0,1,0.97396,0,0.950868,0,0.973538,33.234028,0,21.448867,0,33.669146,-18.927124,-32.194394,-16.559873,-34.966656,-18.641701,-23.780909,-34.824445,-27.641209,-36.78307,-23.468135,-18.039996,-36.946519,-15.09607,-39.539669,-17.801255,4,48,0,0,52527,45441,3,6,0,0,0
1,511,4,0,3,0,4,1,0,0.75,0,1,354,0,8,8,370,12.080756,30.941505,26.728045,28.913322,12.063706,22,0,3,0,25,1,0,0,0,1,8,0,1,0,9,5.5,0,0.75,0,6.25,7.25,0,0.1875,0,9.6875,0.062147,0,0.375,0,0.067568,0.002825,0,0,0,0.002703,0.022599,0,0.125,0,0.024324,0.015537,0,0.09375,0,0.016892,5.80E-05,0,0.00293,0,7.10E-05,80.121009,0,22.345082,0,90.293602,0.03908,0,0,0,-0.025113,50.751756,0,10.408632,0,57.066273,20.030252,0,5.586271,0,22.573401,433.051323,0,14.332237,0,552.789692,1,0,0,0,1,0.97396,0,0.950868,0,0.973538,33.234028,0,21.448867,0,33.659215,-18.927124,-32.194394,-16.559873,-34.966656,-18.651103,-23.780909,-34.824445,-27.641209,-36.78307,-23.469823,-18.039996,-36.946519,-15.09607,-39.539669,-17.811971,5,54,0,0,28382,45441,4,6,0,0,0
0,511,4,0,3,3,4,1,0,0.75,0.75,1,589,0,4,10,603,12.080756,30.941505,26.728045,28.913322,12.063706,24,0,3,3,30,2,0,0,0,2,8,0,1,1,10,6,0,0.75,0.75,7.5,5.5,0,0.1875,0.1875,10.25,0.040747,0,0.75,0.3,0.049751,0.003396,0,0,0,0.003317,0.013582,0,0.25,0.1,0.016584,0.010187,0,0.1875,0.075,0.012438,1.60E-05,0,0.011719,0.001875,2.80E-05,75.587023,0,22.345082,23.605601,96.009436,0.052106,0,0,0,-0.035875,44.407787,0,10.408632,10.609088,57.066273,18.896756,0,5.586271,5.9014,24.002359,328.674727,0,14.332237,16.233363,554.366218,1,0,0,0,1,0.983732,0,0.950868,0.937354,0.980722,31.478438,0,30.394127,21.571334,32.846523,-19.44069,-32.194394,-14.355769,-18.234104,-18.75177,-23.756543,-34.824445,-27.633233,-28.92332,-23.139175,-19.228118,-36.946519,-13.017199,-16.911254,-18.599956,2,52,27,0,47647,12646,3,3,0,0,0
1,511,4,3,3,3,4,1,0.75,0.75,0.75,1,129,4,5,11,149,12.080756,30.941505,26.728045,28.913322,12.063706,21,3,3,3,30,5,0,0,0,5,6,1,1,1,9,5.25,0.75,0.75,0.75,7.5,0.1875,0.1875,0.1875,0.1875,2.25,0.162791,0.75,0.6,0.272727,0.201342,0.03876,0,0,0,0.033557,0.046512,0.25,0.2,0.090909,0.060403,0.040698,0.1875,0.15,0.068182,0.050336,1.10E-05,0.011719,0.0075,0.00155,0.000101,60.410295,24.934127,22.345082,23.605601,91.123061,0.03908,0,0,0,-0.032288,31.719848,11.309972,10.408632,10.609088,50.725576,15.102574,6.233532,5.586271,5.9014,22.780765,140.325038,17.555855,14.332237,16.233363,391.833858,1,0,0,0,1,0.999841,0.928463,0.950868,0.937354,0.995586,36.390003,23.257877,27.524365,20.334274,37.860389,-13.37064,-15.035585,-15.022236,-18.517232,-12.446408,-23.128465,-28.061205,-27.635228,-28.925309,-22.007582,-13.231904,-13.702113,-13.686487,-17.197048,-12.464361,3,60,1,6,856,39539,9,65,0,0,0
1,511,4,0,4,3,4,1,0,1,0.75,1,883,0,9,8,900,12.080756,30.941505,26.728045,28.913322,12.063706,26,0,4,3,33,3,0,1,0,5,10,0,1,1,12,6.5,0,1,0.75,8.25,12.25,0,0,0.1875,10.6875,0.029445,0,0.444444,0.375,0.036667,0.003398,0,0.111111,0,0.005556,0.011325,0,0.111111,0.125,0.013333,0.007361,0,0.111111,0.09375,0.009167,1.60E-05,0,0,0.00293,1.30E-05,48.866561,0,26.728045,23.605601,71.059412,0.065133,0,4.382963,0,-0.04305,19.031909,0,10.408632,10.609088,31.703485,12.21664,0,6.682011,5.9014,17.764853,56.844211,0,5.691972,16.233363,129.723857,1,0,1,0,1,0.889135,0,1,0.937354,0.960582,24.202797,0,23.897711,24.559552,28.684993,-20.876094,-32.194394,-13.537995,-17.570302,-19.427421,-24.462466,-34.824445,-27.414882,-28.919338,-23.274667,-20.716898,-36.946519,-9.207109,-16.242098,-19.499319,3,42,8,5,549,43844,18,11,0,0,0
2,511,4,1,1,1,4,1,0.25,0.25,0.25,1,306,1,1,7,315,12.080756,30.941505,26.728045,28.913322,12.063706,26,1,1,1,29,4,0,0,0,4,8,1,1,1,9,6.5,0.25,0.25,0.25,7.25,2.75,0.1875,0.1875,0.1875,3.6875,0.084967,1,1,0.142857,0.092063,0.013072,0,0,0,0.012698,0.026144,1,1,0.142857,0.028571,0.021242,0.25,0.25,0.035714,0.023016,2.90E-05,0.1875,0.1875,0.003827,3.70E-05,93.026084,6.007379,4.382963,5.307721,98.318329,0.026053,0,0,0,-0.01435,50.751756,6.007379,4.382963,5.307721,50.725576,23.256521,1.501845,1.095741,1.32693,24.579582,379.666745,6.766612,3.601943,5.282231,351.715864,1,0,0,0,1,0.997113,0.371424,0.309598,0.34838,0.998535,36.394575,10.191556,8.675304,5.93317,36.644456,-15.959043,-30.414006,-30.464302,-34.172335,-15.629449,-22.550548,-34.658312,-34.208743,-36.77113,-22.220429,-15.950974,-35.155305,-35.207742,-38.921043,-15.662022,2,42,6,2,17206,6622,13,86,0,0,0
0,511,3,0,0,0,3,0.75,0,0,0,0.75,446,0,2,6,454,12.080756,30.941505,26.728045,28.913322,12.063706,8,0,0,0,8,0,0,0,0,0,4,0,0,0,4,2,0,0,0,2,2,0,0,0,2,0.017937,0,0,0,0.017621,0,0,0,0,0,0.008969,0,0,0,0.008811,0.004484,0,0,0,0.004405,1.00E-05,0,0,0,1.00E-05,20.580625,0,0,0,20.531571,0,0,0,0,-0.01435,12.687939,0,0,0,12.681394,5.145156,0,0,0,5.132893,29.244464,0,0,0,29.320599,0,0,0,0,0,0.963848,0,0,0,0.963941,20.163194,0,0,0,20.162304,-25.209626,-32.194394,-31.837103,-34.966656,-25.233081,-27.347967,-34.824445,-34.214735,-36.78307,-27.343801,-25.5716,-36.946519,-36.816314,-39.539669,-25.600384,2,32,44,0,12729,18720,15,14,0,0,0
0,511,4,1,0,0,4,1,0.25,0,0,1,297,6,2,8,313,12.080756,30.941505,26.728045,28.913322,12.063706,31,1,0,0,32,7,0,0,0,7,9,1,0,0,10,7.75,0.25,0,0,8,0.6875,0.1875,0,0,1.5,0.104377,0.166667,0,0,0.102236,0.023569,0,0,0,0.022364,0.030303,0.166667,0,0,0.031949,0.026094,0.041667,0,0,0.025559,8.00E-06,0.005208,0,0,1.50E-05,88.165722,6.007379,0,0,89.825351,0.052106,0,0,0,-0.0287,44.407787,6.007379,0,0,44.384879,22.041431,1.501845,0,0,22.456338,262.096745,6.766612,0,0,258.126259,1,0,0,0,1,0.997623,0.371424,0,0,0.994855,36.219693,4.310002,0,0,36.145301,-14.948048,-32.194394,-31.837103,-34.966656,-15.042287,-22.107779,-34.668294,-34.214735,-36.78307,-22.044277,-15.013617,-36.946519,-36.816314,-39.539669,-15.117705,6,42,6,0,17435,4817,21,7,0,0,0
0,511,4,0,1,1,4,1,0,0.25,0.25,1,387,1,4,7,399,12.080756,30.941505,26.728045,28.913322,12.063706,22,0,1,1,24,3,0,0,0,3,11,0,1,1,13,5.5,0,0.25,0.25,6,10.25,0,0.1875,0.1875,16.5,0.056848,0,0.25,0.142857,0.06015,0.007752,0,0,0,0.007519,0.028424,0,0.25,0.142857,0.032581,0.014212,0,0.0625,0.035714,0.015038,6.80E-05,0,0.011719,0.003827,0.000104,56.968408,0,4.382963,5.307721,60.471554,0.026053,0,0,0,-0.01435,25.375878,0,4.382963,5.307721,25.362788,14.242102,0,1.095741,1.32693,15.117888,90.635099,0,3.601943,5.282231,103.087681,1,0,0,0,1,0.916718,0,0.309598,0.34838,0.882385,31.266385,0,5.961774,5.93317,31.283974,-18.165777,-32.194394,-31.837103,-34.172335,-18.109723,-23.811548,-34.824445,-34.214735,-36.77113,-23.684482,-17.952304,-36.946519,-36.593387,-38.921043,-17.907064,3,44,26,12,4579,52192,10,18,0,0,0
0,511,4,0,2,0,4,1,0,0.5,0,1,301,0,4,8,313,12.080756,30.941505,26.728045,28.913322,12.063706,9,0,2,0,11,1,0,0,0,1,6,0,1,0,6,2.25,0,0.5,0,2.75,4.6875,0,0.25,0,3.6875,0.0299,0,0.5,0,0.035144,0.003322,0,0,0,0.003195,0.019934,0,0.25,0,0.019169,0.007475,0,0.125,0,0.008786,5.20E-05,0,0.015625,0,3.80E-05,12.113323,0,17.511665,0,22.318729,0.03908,0,0,0,-0.021525,6.34397,0,10.408632,0,12.681394,3.028331,0,4.377916,0,5.579682,5.566091,0,20.532025,0,25.339306,1,0,0,0,1,0.91876,0,0.887615,0,0.97643,19.031834,0,23.819639,0,25.034671,-24.483346,-32.194394,-18.887361,-34.966656,-21.711609,-27.629302,-34.824445,-27.990135,-36.78307,-26.305789,-21.421255,-36.946519,-20.583009,-39.539669,-20.190508,4,41,13,38,214,57256,3,5,0,0,0
1,511,4,0,3,0,4,1,0,0.75,0,1,253,0,8,8,269,12.080756,30.941505,26.728045,28.913322,12.063706,12,0,3,0,15,1,0,0,0,1,4,0,1,0,5,3,0,0.75,0,3.75,1.5,0,0.1875,0,2.6875,0.047431,0,0.375,0,0.055762,0.003953,0,0,0,0.003717,0.01581,0,0.125,0,0.018587,0.011858,0,0.09375,0,0.013941,2.30E-05,0,0.00293,0,3.70E-05,42.925641,0,22.345082,0,53.144786,0.01954,0,0,0,-0.01435,25.375878,0,10.408632,0,31.703485,10.73141,0,5.586271,0,13.286196,108.511905,0,14.332237,0,172.201542,1,0,0,0,1,0.981902,0,0.950868,0,0.979498,31.172017,0,21.448867,0,32.259716,-19.801491,-32.194394,-16.559873,-34.966656,-19.178587,-25.140093,-34.824445,-27.641209,-36.78307,-24.614049,-18.640536,-36.946519,-15.09607,-39.539669,-18.156139,5,56,0,0,47551,45441,5,5,0,0,0
1,511,3,0,2,0,3,0.75,0,0.5,0,0.75,324,0,6,7,337,12.080756,30.941505,26.728045,28.913322,12.063706,5,0,2,0,7,0,0,0,0,0,2,0,1,0,3,1.25,0,0.5,0,1.75,0.6875,0,0.25,0,1.6875,0.015432,0,0.333333,0,0.020772,0,0,0,0,0,0.006173,0,0.166667,0,0.008902,0.003858,0,0.083333,0,0.005193,7.00E-06,0,0.006944,0,1.50E-05,22.351529,0,17.511665,0,32.613215,0,0,0,0,0,12.687939,0,10.408632,0,19.022091,5.587882,0,4.377916,0,8.153304,25.299763,0,20.532025,0,59.579603,0,0,0,0,0,0.988131,0,0.887615,0,0.981937,24.708183,0,19.709674,0,27.882247,-24.619474,-32.194394,-20.062658,-34.966656,-23.612228,-27.041334,-34.824445,-27.994125,-36.78307,-26.269019,-24.394367,-36.946519,-21.393913,-39.539669,-23.713221,4,46,0,0,52748,45441,1,4,0,0,0
0,511,4,3,3,3,4,1,0.75,0.75,0.75,1,108,5,6,12,131,12.080756,30.941505,26.728045,28.913322,12.063706,16,3,3,3,25,3,0,0,0,3,5,1,1,1,8,4,0.75,0.75,0.75,6.25,0.5,0.1875,0.1875,0.1875,3.6875,0.148148,0.6,0.5,0.25,0.19084,0.027778,0,0,0,0.022901,0.046296,0.2,0.166667,0.083333,0.061069,0.037037,0.15,0.125,0.0625,0.04771,4.30E-05,0.0075,0.005208,0.001302,0.000215,46.532582,24.934127,22.345082,23.605601,77.265022,0.032567,0,0,0,-0.0287,25.375878,11.309972,10.408632,10.609088,44.384879,11.633145,6.233532,5.586271,5.9014,19.316256,94.803277,17.555855,14.332237,16.233363,316.049058,1,0,0,0,1,0.997815,0.928463,0.950868,0.937354,0.989664,35.270539,20.223185,25.149766,19.231404,37.17457,-14.007485,-15.700737,-15.566245,-18.77547,-12.96831,-24.011769,-28.063201,-27.637223,-28.927298,-22.700541,-13.659924,-14.371337,-14.233309,-17.457945,-12.844187,3,75,1,6,697,39092,11,65,0,0,0
1,511,4,0,0,0,4,1,0,0,0,1,247,1,3,8,259,12.080756,30.941505,26.728045,28.913322,12.063706,19,0,0,0,19,1,0,0,0,1,8,0,0,0,8,4.75,0,0,0,4.75,6.1875,0,0,0,6.1875,0.076923,0,0,0,0.073359,0.004049,0,0,0,0.003861,0.032389,0,0,0,0.030888,0.019231,0,0,0,0.01834,0.000101,0,0,0,9.20E-05,53.235494,0,0,0,53.130436,0.052106,0,0,0,-0.0287,31.719848,0,0,0,31.703485,13.308873,0,0,0,13.282609,171.912632,0,0,0,172.297013,1,0,0,0,1,0.978086,0,0,0,0.978131,32.542632,0,0,0,32.403899,-18.109458,-32.194394,-31.837103,-34.966656,-18.291351,-24.238817,-34.824445,-34.214735,-36.78307,-24.252213,-17.134816,-36.946519,-36.816314,-39.539669,-17.323055,2,39,27,16,12636,39092,21,74,0,0,0
0,511,1,0,0,0,1,0.25,0,0,0,0.25,319,0,2,7,328,12.080756,30.941505,26.728045,28.913322,12.063706,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,1,0,0,0,1,3,0,0,0,3,0.012539,0,0,0,0.012195,0,0,0,0,0,0.012539,0,0,0,0.012195,0.003135,0,0,0,0.003049,2.90E-05,0,0,0,2.80E-05,7.187828,0,0,0,7.177331,0,0,0,0,0,7.187828,0,0,0,7.177331,1.796957,0,0,0,1.794333,9.687164,0,0,0,9.658889,0,0,0,0,0,0.251412,0,0,0,0.251259,4.777406,0,0,0,4.767248,-35.868183,-32.194394,-31.837103,-34.966656,-35.9098,-34.822957,-34.824445,-34.214735,-36.78307,-34.836126,-39.656007,-36.946519,-36.816314,-39.539669,-39.68672,4,46,0,0,16402,45300,6,4,0,0,0
0,511,2,0,0,0,2,0.5,0,0,0,0.5,440,0,2,4,446,12.080756,30.941505,26.728045,28.913322,12.063706,5,0,0,0,5,0,0,0,0,0,4,0,0,0,4,1.25,0,0,0,1.25,2.6875,0,0,0,2.6875,0.011364,0,0,0,0.011211,0,0,0,0,0,0.009091,0,0,0,0.008969,0.002841,0,0,0,0.002803,1.40E-05,0,0,0,1.40E-05,1.82301,0,0,0,1.779983,0,0,0,0,-0.01435,1.796957,0,0,0,1.794333,0.455753,0,0,0,0.444996,0.599723,0,0,0,0.606938,0,0,0,0,0,0.217734,0,0,0,0.217597,2.476619,0,0,0,2.4574,-35.820716,-32.194394,-31.837103,-34.966656,-35.842808,-35.376191,-34.824445,-34.214735,-36.78307,-35.370838,-37.968411,-36.946519,-36.816314,-39.539669,-37.984766,1,20,0,0,2841,36805,19,7,0,0,0
